<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.02	00:00:00	0.92533	0.92567	0.92364	0.92542	1300	0	20
2021.07.02	01:00:00	0.92531	0.92587	0.92531	0.92585	392	0	4
2021.07.02	02:00:00	0.92583	0.92618	0.92573	0.92590	378	0	5
2021.07.02	03:00:00	0.92591	0.92614	0.92571	0.92590	733	0	1
2021.07.02	04:00:00	0.92591	0.92622	0.92571	0.92616	814	0	1
2021.07.02	05:00:00	0.92616	0.92649	0.92606	0.92641	1146	0	1
2021.07.02	06:00:00	0.92640	0.92647	0.92608	0.92618	505	0	1
2021.07.02	07:00:00	0.92619	0.92625	0.92605	0.92617	1089	0	1
2021.07.02	08:00:00	0.92617	0.92628	0.92579	0.92616	967	0	1
2021.07.02	09:00:00	0.92616	0.92643	0.92588	0.92625	2157	0	1
2021.07.02	10:00:00	0.92625	0.92748	0.92624	0.92730	2836	0	1
2021.07.02	11:00:00	0.92727	0.92728	0.92574	0.92610	2719	0	1
2021.07.02	12:00:00	0.92610	0.92719	0.92584	0.92684	1964	0	1
2021.07.02	13:00:00	0.92684	0.92702	0.92480	0.92529	2526	0	1
2021.07.02	14:00:00	0.92529	0.92558	0.92440	0.92550	1772	0	1
2021.07.02	15:00:00	0.92548	0.92686	0.92281	0.92310	6118	0	1
2021.07.02	16:00:00	0.92315	0.92586	0.92229	0.92398	7454	0	1
2021.07.02	17:00:00	0.92397	0.92496	0.92325	0.92351	5147	0	1
2021.07.02	18:00:00	0.92352	0.92370	0.92238	0.92256	3534	0	1
2021.07.02	19:00:00	0.92256	0.92307	0.92221	0.92255	1673	0	1
2021.07.02	20:00:00	0.92255	0.92297	0.92052	0.92071	1595	0	1
2021.07.02	21:00:00	0.92071	0.92079	0.92001	0.92065	1044	0	1
2021.07.02	22:00:00	0.92065	0.92096	0.92036	0.92075	485	0	1
2021.07.02	23:00:00	0.92073	0.92085	0.92045	0.92064	424	0	2
2021.07.05	00:00:00	0.91999	0.92261	0.91999	0.92116	366	0	40
2021.07.05	01:00:00	0.92112	0.92169	0.92052	0.92155	533	0	3
2021.07.05	02:00:00	0.92155	0.92184	0.92133	0.92175	750	0	3
2021.07.05	03:00:00	0.92175	0.92229	0.92172	0.92208	815	0	1
2021.07.05	04:00:00	0.92205	0.92212	0.92152	0.92171	785	0	1
2021.07.05	05:00:00	0.92171	0.92251	0.92170	0.92242	410	0	1
2021.07.05	06:00:00	0.92242	0.92245	0.92198	0.92245	517	0	2
2021.07.05	07:00:00	0.92244	0.92253	0.92219	0.92221	453	0	1
2021.07.05	08:00:00	0.92221	0.92235	0.92173	0.92233	611	0	1
2021.07.05	09:00:00	0.92233	0.92252	0.92155	0.92207	1269	0	1
2021.07.05	10:00:00	0.92207	0.92326	0.92142	0.92158	2026	0	1
2021.07.05	11:00:00	0.92157	0.92218	0.92146	0.92165	1537	0	1
2021.07.05	12:00:00	0.92165	0.92178	0.92040	0.92105	1849	0	1
2021.07.05	13:00:00	0.92104	0.92154	0.92051	0.92070	1369	0	1
2021.07.05	14:00:00	0.92070	0.92169	0.92045	0.92132	1302	0	1
2021.07.05	15:00:00	0.92133	0.92215	0.92116	0.92158	1655	0	1
2021.07.05	16:00:00	0.92159	0.92236	0.92151	0.92210	1274	0	1
2021.07.05	17:00:00	0.92212	0.92290	0.92188	0.92194	1297	0	1
2021.07.05	18:00:00	0.92194	0.92242	0.92156	0.92189	1215	0	1
2021.07.05	19:00:00	0.92187	0.92238	0.92172	0.92193	818	0	1
2021.07.05	20:00:00	0.92193	0.92216	0.92150	0.92203	1661	0	1
2021.07.05	21:00:00	0.92203	0.92212	0.92181	0.92188	1082	0	8
2021.07.05	22:00:00	0.92189	0.92235	0.92163	0.92215	1159	0	9
2021.07.05	23:00:00	0.92211	0.92249	0.92182	0.92240	1450	0	5
2021.07.06	00:00:00	0.92210	0.92247	0.92113	0.92207	617	0	40
2021.07.06	01:00:00	0.92210	0.92221	0.92158	0.92196	475	0	5
2021.07.06	02:00:00	0.92195	0.92232	0.92188	0.92225	404	0	3
2021.07.06	03:00:00	0.92225	0.92235	0.92168	0.92200	636	0	1
2021.07.06	04:00:00	0.92200	0.92232	0.92186	0.92195	580	0	1
2021.07.06	05:00:00	0.92195	0.92199	0.92095	0.92095	696	0	1
2021.07.06	06:00:00	0.92096	0.92104	0.92058	0.92082	563	0	1
2021.07.06	07:00:00	0.92082	0.92124	0.92077	0.92095	626	0	1
2021.07.06	08:00:00	0.92095	0.92098	0.92043	0.92047	624	0	1
2021.07.06	09:00:00	0.92047	0.92057	0.91936	0.92040	1889	0	1
2021.07.06	10:00:00	0.92038	0.92150	0.92024	0.92134	2386	0	1
2021.07.06	11:00:00	0.92133	0.92349	0.92112	0.92337	3898	0	1
2021.07.06	12:00:00	0.92338	0.92458	0.92294	0.92363	3278	0	1
2021.07.06	13:00:00	0.92363	0.92385	0.92245	0.92291	2081	0	1
2021.07.06	14:00:00	0.92292	0.92328	0.92252	0.92300	1821	0	1
2021.07.06	15:00:00	0.92301	0.92383	0.92233	0.92361	3094	0	1
2021.07.06	16:00:00	0.92364	0.92455	0.92303	0.92331	4915	0	1
2021.07.06	17:00:00	0.92331	0.92481	0.92272	0.92374	6528	0	1
2021.07.06	18:00:00	0.92374	0.92487	0.92347	0.92435	3491	0	1
2021.07.06	19:00:00	0.92437	0.92517	0.92432	0.92485	2828	0	1
2021.07.06	20:00:00	0.92485	0.92507	0.92424	0.92433	1263	0	1
2021.07.06	21:00:00	0.92434	0.92480	0.92397	0.92477	933	0	1
2021.07.06	22:00:00	0.92479	0.92479	0.92404	0.92459	812	0	1
2021.07.06	23:00:00	0.92459	0.92484	0.92413	0.92419	844	0	1
2021.07.07	00:00:00	0.92415	0.92482	0.92325	0.92420	709	0	25
2021.07.07	01:00:00	0.92421	0.92486	0.92415	0.92462	652	0	1
2021.07.07	02:00:00	0.92461	0.92484	0.92449	0.92473	517	0	3
2021.07.07	03:00:00	0.92474	0.92500	0.92438	0.92446	1000	0	1
2021.07.07	04:00:00	0.92447	0.92490	0.92405	0.92410	787	0	2
2021.07.07	05:00:00	0.92410	0.92419	0.92389	0.92414	786	0	1
